model_name,Input_Name,status,rag_top1,rag_candidates,error_message,gt_standard_name,is_correct
qwen3.5:9b,시계드라이버세트(NO-930),error,정밀드라이버세트,"정밀드라이버세트, 전동공구세트, 별렌치세트, 드라이버세트, 고속절단기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실납,error,납볼망치,"납볼망치, 전지가위, 장도리, 임팩트드릴, 빠루망치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실란트 건,error,그립망치,"그립망치, 임팩트드릴, 해머드릴, 빠루망치, 만능렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실리콘 건,error,실리콘건,"실리콘건, 전자산업용니퍼, 비트세트, 공구세트, 피스제거용비트",Expecting value: line 1 column 1 (char 0),실리콘건,False
qwen3.5:9b,실리콘 건,error,실리콘건,"실리콘건, 전자산업용니퍼, 비트세트, 공구세트, 피스제거용비트",Expecting value: line 1 column 1 (char 0),실리콘건,False
qwen3.5:9b,실리콘 건 (카탓형),error,실리콘건,"실리콘건, 전자산업용니퍼, 피스제거용비트, 소켓렌치세트, 임팩트드릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실리콘 건 1개,error,실리콘건,"실리콘건, 전자산업용니퍼, 전동공구세트, 비트세트, 공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실리콘 기기,error,실리콘건,"실리콘건, 전자산업용니퍼, 철공용드릴비트세트, 철공용드릴비트, 디지털수평기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실리콘 제거기,error,실리콘건,"실리콘건, 전자산업용니퍼, 에어컴프레서, 피스제거용비트, SDS드릴비트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실리콘 제거제,error,실리콘건,"실리콘건, 전자산업용니퍼, SDS드릴비트, 피스제거용비트, 공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실리콘 총,error,실리콘건,"실리콘건, 전자산업용니퍼, 비트세트, 공구세트, 공구함세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실리콘건,error,실리콘건,"실리콘건, 전자산업용니퍼, 전지가위, 직소기, 공구세트",Expecting value: line 1 column 1 (char 0),실리콘건,False
qwen3.5:9b,실리콘건,error,실리콘건,"실리콘건, 전자산업용니퍼, 전지가위, 직소기, 공구세트",Expecting value: line 1 column 1 (char 0),실리콘건,False
qwen3.5:9b,실리콘건 1개,error,실리콘건,"실리콘건, 전자산업용니퍼, 전동공구세트, 공구세트, 소켓렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실리콘건(&심),error,실리콘건,"실리콘건, 와이어스트리퍼, 전선릴, 편구스패너, 타일컷터",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실리콘건(1),error,실리콘건,"실리콘건, 소켓렌치세트, 별렌치세트, 볼렌치세트, 전동공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실리콘건(실리콘x),error,실리콘건,"실리콘건, 전자산업용니퍼, 비트세트, 공구세트, 직소기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실리콘바이오,error,실리콘건,"실리콘건, 전자산업용니퍼, SDS드릴비트, 비트세트, 공구함세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실리콘분사기,error,실리콘건,"실리콘건, 전자산업용니퍼, 비트세트, 직소기, 공구함세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실리콘진,error,실리콘건,"실리콘건, 전자산업용니퍼, 비트세트, 직소기, 공구함세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실타카,error,건타카,"건타카, 전동타카, 장도리, 타카, 빠루망치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실톱,error,절단석,"절단석, 쇠톱, 돌망치, 원형톱, 먹통",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실톱(쇠톱),error,쇠톱,"쇠톱, 원형톱, 목공줄, 절단석, 그립망치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,실톱세트,error,스패너세트,"스패너세트, T렌치세트, 기어렌치세트, 소켓렌치세트, 목공줄",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,십자 드라이버,error,편구스패너,"편구스패너, 양용드라이버, 드라이버, 드라이버세트, 전동드릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,십자드라이버,error,스패너,"스패너, 편구스패너, 끌세트, 양용드라이버, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,십자드라이버(15cm),error,클램프미터,"클램프미터, 철공용드릴비트, 목공용드릴비트, 정밀드라이버세트, 고속절단기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,십자드라이버(대),error,다이아고날플라이어,"다이아고날플라이어, 옵셋렌치, 냉동라쳇렌치, 플라이어렌치, 전동드라이버",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,"쌍발 발펌프(자전거,공,튜브)",error,철공용드릴비트,"철공용드릴비트, 목공용드릴비트, 자전거펌프, 철판가위, 정밀드라이버세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,아나로그 테스터기,error,만능렌치,"만능렌치, 빠루망치, 임팩트드릴, 납볼망치, 그립망치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,아나로그테스터기,error,만능렌치,"만능렌치, 납볼망치, 임팩트드릴, 그립망치, 빠루망치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,아날로그 테스터기,error,만능렌치,"만능렌치, 임팩트드릴, 타일컷터, 해머드릴, 전동드릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,아이스박스,error,에어타카,"에어타카, 공구세트, 공구함세트, 에어컴프레서, 전지가위",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,아이스박스 21L,error,에어타카,"에어타카, 공구세트, 공구함세트, 고속절단기, SDS드릴비트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,아이스박스(54L),error,고속절단기,"고속절단기, 공구세트, 정밀드라이버세트, 에어타카, 전동공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,아이스쿨러,error,와이어스트리퍼,"와이어스트리퍼, 타일컷터, 전선릴, 편구스패너, 전동타카",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,아임삭 비트세트,error,볼렌치세트,"볼렌치세트, 소켓렌치세트, 편구스패너, 스패너세트, 라쳇렌치세트",Expecting value: line 1 column 1 (char 0),비트세트,False
qwen3.5:9b,아임삭 충전 드릴(무선),error,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 전기인두, 고속절단기",Expecting value: line 1 column 1 (char 0),충전드릴,False
qwen3.5:9b,아임삭 충전 임팩 드라이버,error,충전해머드릴,"충전해머드릴, 앤드컷팅니퍼, 냉동라쳇렌치, 버니어캘리퍼스, 전동드라이버",Expecting value: line 1 column 1 (char 0),충전임팩트드라이버,False
qwen3.5:9b,아임삭 충전드릴,error,충전해머드릴,"충전해머드릴, 해머드릴, 전동드릴, 전선릴, 충전드릴",Expecting value: line 1 column 1 (char 0),충전드릴,False
qwen3.5:9b,아임삭 콤보드릴,error,앤드컷팅니퍼,"앤드컷팅니퍼, 옵셋렌치, 다이아고날플라이어, 플라이어렌치, 굽은노즈플라이어",Expecting value: line 1 column 1 (char 0),충전드릴,False
qwen3.5:9b,아임삭충전드릴,error,해머드릴,"해머드릴, 전동드릴, 전선릴, 고무망치, 와이어스트리퍼",Expecting value: line 1 column 1 (char 0),충전드릴,False
qwen3.5:9b,아크용접기,error,육각렌치세트,"육각렌치세트, 목공용접톱, 기어렌치세트, T렌치세트, 공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,아크용접기 세트,error,목공용접톱,"목공용접톱, 육각렌치세트, 공구함세트, 플라이어세트, 기어렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,아티카 전동 임팩드릴(IP-0909),error,전자산업용니퍼,"전자산업용니퍼, 보안경, SDS드릴비트, 전동공구세트, 정밀드라이버세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,아펙슨 손타카 AT-519,error,전동공구세트,"전동공구세트, 보안경, 에어컴프레서, 소켓렌치세트, 전지가위",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,안면보안경,error,보안경,"보안경, 임팩트드릴, 직각자, 납볼망치, 만능렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,안전그네전신형 (원터치형),error,냉동라쳇렌치,"냉동라쳇렌치, 바이스그립플라이어, 버니어캘리퍼스, 다이아고날플라이어, 앤드컷팅니퍼",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,안전띠,error,안전로프,"안전로프, 보안경, 안전모, 전지가위, 전동압착기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,안전로프,error,안전로프,"안전로프, 보안경, 안전모, 전동압착기, 전지가위",Expecting value: line 1 column 1 (char 0),안전로프,False
qwen3.5:9b,안전모,error,안전모,"안전모, 안전로프, 보안경, 전동압착기, 전지가위",Expecting value: line 1 column 1 (char 0),안전모,False
qwen3.5:9b,알루미늄 클러치 목발,error,타일컷터,"타일컷터, 편구스패너, 쇠지렛대, 모종삽, 굽은노즈플라이어",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,알루미늄 파이프렌치(250mm),error,철공용드릴비트세트,"철공용드릴비트세트, 철공용드릴비트, 클램프미터, 목공용드릴비트, 철판가위",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,알루미늄 파이프렌치(350mm),error,철공용드릴비트,"철공용드릴비트, 철공용드릴비트세트, 클램프미터, 목공용드릴비트, PVC컷터",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,알루미늄 파이프렌치(450mm),error,철공용드릴비트,"철공용드릴비트, 철공용드릴비트세트, 클램프미터, 목공용드릴비트, 고속절단기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,알루미늄파이프렌치,error,에어컴프레서,"에어컴프레서, 끌세트, 공구세트, 소켓렌치세트, 볼트컷터",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,알미늄 사다리 1개,error,A형사다리,"A형사다리, 끌세트, 스패너세트, 소켓렌치세트, 전동공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,알미늄톱,error,공구함세트,"공구함세트, 직소기, 철공용드릴비트세트, 원형톱, 접톱",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,알미늄톱(만능톱),error,스패너세트,"스패너세트, 글루스틱, 원형톱, 절단석, 공구함세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,알미늄톱대,error,타일컷터,"타일컷터, 스패너세트, 모종삽, 끌세트, 글루스틱",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,알패드33 테이블용 스탠드,error,테이블톱,"테이블톱, 전동공구세트, 소켓렌치세트, 기어렌치세트, 공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,암갓다,error,전선릴,"전선릴, 고무망치, 편구스패너, 장도리, 스크레퍼",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,암갓다,error,전선릴,"전선릴, 고무망치, 편구스패너, 장도리, 스크레퍼",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,암갓다(암커터),error,와이어스트리퍼,"와이어스트리퍼, 편구스패너, 타일컷터, 쇠지렛대, 양용드라이버",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,암커터,error,타일컷터,"타일컷터, 편구스패너, 커터, 장도리, 양용드라이버",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,암파이프렌치 18,error,전지가위,"전지가위, SDS드릴비트, 기어렌치세트, 소켓렌치세트, 전동공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,암파이프렌치 18인치,error,소켓렌치세트,"소켓렌치세트, 전동공구세트, 기어렌치세트, 스패너세트, T렌치세트",Expecting value: line 1 column 1 (char 0),파이프렌치,False
qwen3.5:9b,압착기,error,전동압착기,"전동압착기, 직소기, 고압세척기, 끌세트, 손타카",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,압착펜치,error,목공줄,"목공줄, 끌세트, 전동압착기, 스패너세트, 전지가위",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,압축기 2개,error,전동압착기,"전동압착기, 손타카, 끌세트, 목공줄, 직소기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,앙카드릴,error,고무망치,"고무망치, 해머드릴, 전선릴, 전동드릴, 쇠지렛대",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,앙카함마드릴,error,해머드릴,"해머드릴, 전동드릴, 전선릴, 고무망치, 쇠지렛대",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,애견 이발기,error,목공톱,"목공톱, 목공줄, 왕복톱(레시프로쏘), 원형톱, 커터",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,앵글 그라인더,error,앵글그라인더,"앵글그라인더, 다이아고날플라이어, 바이스그립플라이어, 냉동라쳇렌치, 스냅링플라이어",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,앵글(디스크) 그라인더,error,라쳇렌치세트,"라쳇렌치세트, 굽은노즈플라이어, 편구스패너, 옵셋렌치, 플라이어렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,앵글그라인다,error,굽은노즈플라이어,"굽은노즈플라이어, 플라이어렌치, 옵셋렌치, 라쳇렌치세트, 스냅링플라이어",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,앵글그라인더,error,앵글그라인더,"앵글그라인더, 다이아고날플라이어, 스냅링플라이어, 옵셋렌치, 플라이어렌치",Expecting value: line 1 column 1 (char 0),앵글그라인더,False
qwen3.5:9b,앵글그라인더(고글 포함),error,라쳇렌치세트,"라쳇렌치세트, 편구스패너, 소켓렌치세트, 볼렌치세트, 굽은노즈플라이어",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,앵글글라인더,error,앵글그라인더,"앵글그라인더, 스냅링플라이어, 다이아고날플라이어, 옵셋렌치, 플라이어렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,야외용 탁자,error,테이블톱,"테이블톱, 육각렌치세트, 고지가위, 탭세트, 수평기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,야전삽,error,굽은노즈플라이어,"굽은노즈플라이어, 라쳇렌치세트, 플라이어렌치, 전선릴, 전동드라이버",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,양구스패너,error,양용드라이버,"양용드라이버, 편구스패너, 전선릴, 와이어스트리퍼, 스크레퍼",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,양구스패너(17mm),error,양용드라이버,"양용드라이버, 고무망치, 쇠지렛대, 만능렌치, 편구스패너",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,양구스페너 세트,error,기어렌치세트,"기어렌치세트, 전동공구세트, 소켓렌치세트, T렌치세트, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,양날드라이버(15cm),error,클램프미터,"클램프미터, 목공용드릴비트, 정밀드라이버세트, 고속절단기, 철공용드릴비트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,양날톰,error,글루건,"글루건, 니퍼, 커터, 타카, 양용드라이버",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,양날톱,error,쇠톱,"쇠톱, 접톱, 원형톱, 목공톱, 전정톱",Expecting value: line 1 column 1 (char 0),,
