Input_Name,status,rag_top1,rag_candidates,standard_name,brand,power_source,specification,fallback_used,gt_standard_name,is_correct
전기 해머드릴세트,success,철공용드릴비트,"철공용드릴비트, 목공용드릴비트, 전기인두, 철공용드릴비트세트, 전동공구세트",전동공구세트,,전원 방식 목록 중 없음 (null),,False,,
전기검정기,success,전기인두,"전기인두, 고속절단기, 철공용드릴비트, 충전임팩트드라이버, 전동압착기",전기인두,,,,True,,
전기고속 절단기,success,전기인두,"전기인두, 철공용드릴비트, 고속절단기, 목공용드릴비트, 전동압착기",고속절단기,,,,False,,
전기그라인더,success,전기인두,"전기인두, 충전해머드릴, 끌세트, 전동드릴, 충전드릴",끌세트,,,,False,,
전기그라인더(절단기),success,전기인두,"전기인두, 충전해머드릴, 끌세트, 전동공구세트, 충전드릴",전동공구세트,,,,False,,
전기납땜,success,철공용드릴비트,"철공용드릴비트, 전기인두, 목공용드릴비트, 철공용드릴비트세트, 드릴비트세트",철공용드릴비트,,,,False,,
전기납땜 인두기,success,충전해머드릴,"충전해머드릴, 타일컷터, 편구스패너, 끌세트, 와이어스트리퍼",충전해머드릴,,충전식,,False,,
전기닐선,success,전기인두,"전기인두, 철공용드릴비트, 전자산업용니퍼, 충전드릴, 배터리팩",전자산업용니퍼,,,,False,,
전기닐선1개,success,전기인두,"전기인두, 철공용드릴비트, 전동공구세트, 공구세트, 드릴비트세트",전기인두,,,,False,,
전기대패,success,전기인두,"전기인두, 충전임팩트드라이버, 충전드릴, 배터리팩, 철공용드릴비트",전기인두,,,,False,,
전기대패1개,success,전기인두,"전기인두, 충전드릴, 전동압착기, 고속절단기, 전동공구세트",전기인두,,,,False,,
전기드라이버,success,전기인두,"전기인두, 충전임팩트드라이버, 배터리팩, 충전드릴, 철공용드릴비트",충전임팩트드라이버,,,,False,,
전기드릴,success,전기인두,"전기인두, 철공용드릴비트, 충전드릴, 충전임팩트드라이버, 목공용드릴비트",충전드릴,,충전식,,False,전동드릴,False
전기드릴 / 비트 SET,success,철공용드릴비트,"철공용드릴비트, 전기인두, 철공용드릴비트세트, 목공용드릴비트, 충전임팩트드라이버",철공용드릴비트세트,,,,False,,
전기드릴 1개,success,전기인두,"전기인두, 철공용드릴비트, 목공용드릴비트, 충전드릴, 드릴비트세트",충전드릴,,,,False,,
전기드릴 부속,success,전기인두,"전기인두, 철공용드릴비트, 목공용드릴비트, 드릴비트세트, 충전드릴",충전드릴,,충전식,,False,,
전기드릴 비트,success,전기인두,"전기인두, 철공용드릴비트, 목공용드릴비트, 철공용드릴비트세트, 충전임팩트드라이버",철공용드릴비트,,,,False,,
전기드릴 비트세트,success,철공용드릴비트,"철공용드릴비트, 전기인두, 철공용드릴비트세트, 목공용드릴비트, 드릴비트세트",드릴비트세트,,,,False,,
전기드릴(기리세트 별도),success,전기인두,"전기인두, 철공용드릴비트, 목공용드릴비트, 드릴비트세트, 전동공구세트",전동공구세트,,배터리,,False,,
전기드릴(무선),success,전기인두,"전기인두, 철공용드릴비트, 충전임팩트드라이버, 목공용드릴비트, 케이블컷터",충전임팩트드라이버,,충전식,,False,,
전기드릴(유선),success,전기인두,"전기인두, 철공용드릴비트, 충전임팩트드라이버, 케이블컷터, 목공용드릴비트",철공용드릴비트,,유선,,False,전동드릴,False
전기드릴(해머드릴),success,전기인두,"전기인두, 충전해머드릴, 충전드릴, 워터펌프플라이어, 철공용드릴비트",충전해머드릴,,,,False,,
"전기드릴/비트 SET (예약시 전화주세요 02-2241-5084) 2박3일 2,000원",success,충전해머드릴,"충전해머드릴, 로터리해머드릴, 와이어스트리퍼, 전동드릴, 소켓렌치세트",전동드릴,,,,False,,
전기드릴2,success,전기인두,"전기인두, 철공용드릴비트, 충전임팩트드라이버, 목공용드릴비트, 충전드릴",충전드릴,,충전식,,False,,
전기드릴3개,success,전기인두,"전기인두, 철공용드릴비트, 목공용드릴비트, 철공용드릴비트세트, 드릴비트세트",드릴비트세트,,,,False,,
전기드릴드라이버 3개,success,전기인두,"전기인두, 철공용드릴비트, 목공용드릴비트, 철공용드릴비트세트, 충전임팩트드라이버",철공용드릴비트세트,,,,False,,
전기드릴비트,success,전기인두,"전기인두, 철공용드릴비트, 목공용드릴비트, 충전임팩트드라이버, 충전드릴",전기인두,,,,True,,
전기디스크 그라인더,success,충전해머드릴,"충전해머드릴, 로터리해머드릴, 버니어캘리퍼스, 전동드라이버, 굽은노즈플라이어",전동드라이버,,,,False,,
전기디스크그라인더,success,충전해머드릴,"충전해머드릴, 로터리해머드릴, 전동드라이버, 굽은노즈플라이어, 편구스패너",전동드라이버,,,,False,,
전기릴,success,전기인두,"전기인두, 충전드릴, 만능렌치, 끌세트, 에어컴프레서",충전드릴,,,,False,,
전기릴선,success,전기인두,"전기인두, 전동공구세트, 전동압착기, 충전드릴, 고속절단기",충전드릴,,,,False,전선릴,False
전기릴선,success,전기인두,"전기인두, 전동공구세트, 전동압착기, 충전드릴, 고속절단기",충전드릴,,,,False,전선릴,False
전기릴선  30m,success,전기인두,"전기인두, 클램프미터, 철공용드릴비트, 충전임팩트드라이버, 고속절단기",고속절단기,,,,False,,
전기릴선(20m),success,전기인두,"전기인두, 클램프미터, 철공용드릴비트, 충전임팩트드라이버, 고속절단기",고속절단기,,,,False,,
전기릴선(30M),success,전기인두,"전기인두, 충전임팩트드라이버, 클램프미터, 철공용드릴비트, 케이블컷터",철공용드릴비트,,,길이 30미터,False,,
전기릴선(30m),success,전기인두,"전기인두, 충전임팩트드라이버, 클램프미터, 고속절단기, 철공용드릴비트",철공용드릴비트,,,선길이 30m,False,,
전기릴선(50m),success,전기인두,"전기인두, 철공용드릴비트, 클램프미터, 충전임팩트드라이버, 고속절단기",고속절단기,,,선길이 50m,False,,
전기릴선30M,success,전기인두,"전기인두, 충전임팩트드라이버, 클램프미터, 배터리팩, 고속절단기",고속절단기,,,,False,,
전기물통포트,success,에어펌프,"에어펌프, 전기인두, 케이블컷터, 충전임팩트드라이버, 철공용드릴비트",전기인두,,,,False,,
전기변속지그톱,success,끌세트,"끌세트, 드릴비트세트, 스패너세트, 드릴비트, 전기인두",드릴비트세트,,,,False,,
전기보온물통,success,전기인두,"전기인두, 에어펌프, 충전임팩트드라이버, 스프링배관청소기, 고속절단기",에어펌프,,,,False,,
전기송풍기,success,전기인두,"전기인두, 철공용드릴비트, 충전임팩트드라이버, 배터리팩, 목공용드릴비트",전기인두,,,,True,,
전기연결선,success,전기인두,"전기인두, 케이블컷터, 충전임팩트드라이버, 철공용드릴비트, 배터리팩",케이블컷터,,,,False,,
전기연장선,success,전기인두,"전기인두, 케이블컷터, 충전임팩트드라이버, 배터리팩, 충전드릴",케이블컷터,,,,False,,
전기용접기,success,전기인두,"전기인두, 철공용드릴비트, 전자산업용니퍼, 목공용드릴비트, 클램프미터",전기인두,,,,False,,
전기인두,success,전기인두,"전기인두, 충전드릴, 충전임팩트드라이버, 전동압착기, 전자산업용니퍼",전기인두,,,,False,전기인두,True
전기인두30W,success,전기인두,"전기인두, 충전임팩트드라이버, 충전드릴, 배터리팩, 고속절단기",전기인두,,,30W,False,,
전기임팩드릴 1개,success,전기인두,"전기인두, 전동공구세트, 철공용드릴비트, 목공용드릴비트, 드릴비트세트",드릴비트세트,,,,False,,
전기임펙드릴,success,전기인두,"전기인두, 고속절단기, 충전드릴, 전동압착기, 전동공구세트",충전드릴,,,,False,,
전기임펙트드릴,success,전기인두,"전기인두, 철공용드릴비트, 고속절단기, 전동공구세트, 목공용드릴비트",전기인두,,,,False,,
전기직소,success,전기인두,"전기인두, 충전임팩트드라이버, 배터리팩, 충전드릴, 철공용드릴비트",전기인두,,,,False,,
전기진동드릴,success,전기인두,"전기인두, 철공용드릴비트, 목공용드릴비트, 고속절단기, 충전드릴",충전드릴,,충전식,,False,,
전기체인톱,success,전기인두,"전기인두, 케이블컷터, 철공용드릴비트, 목공용드릴비트, 충전임팩트드라이버",전기인두,,,,False,,
전기타카,success,전기인두,"전기인두, 배터리팩, 충전드릴, 충전임팩트드라이버, 에어타카",에어타카,,,,False,,
전기타카,success,전기인두,"전기인두, 배터리팩, 충전드릴, 충전임팩트드라이버, 에어타카",에어타카,,,,False,,
전기타카ㄷ자못사용,success,전기인두,"전기인두, 충전드릴, 고속절단기, 전동공구세트, 철공용드릴비트",전동공구세트,,,,False,,
전기테스터기,success,전기인두,"전기인두, 충전임팩트드라이버, 배터리팩, 전자산업용니퍼, 충전드릴",전자산업용니퍼,,,,False,,
전기톱,success,전기인두,"전기인두, 철공용드릴비트, 목공용드릴비트, 케이블컷터, 다림추",전기인두,,,,False,,
전기톱(목재절단기),success,목공용드릴비트,"목공용드릴비트, 철공용드릴비트, 철공용드릴비트세트, 목공용접톱, 철판가위",목공용접톱,,,,False,,
전기톱(컷소),success,철공용드릴비트,"철공용드릴비트, 목공용드릴비트, 전기인두, 드릴비트세트, 철공용드릴비트세트",드릴비트세트,,,,False,,
전기플러그 꽂아 쓰는 해머(함마)드릴,success,목공용드릴비트,"목공용드릴비트, 철공용드릴비트, 고속절단기, 전동공구세트, 드릴비트세트",드릴비트세트,,,,False,,
전기피복 탈피기,success,전기인두,"전기인두, 고속절단기, 철공용드릴비트, 충전임팩트드라이버, 전동공구세트",고속절단기,,,,False,,
전기해머드릴,success,충전드릴,"충전드릴, 만능렌치, 드릴비트, 전기인두, 전동압착기",충전드릴,,,,False,해머드릴,False
전기헤머드릴,success,철공용드릴비트,"철공용드릴비트, 목공용드릴비트, 전기인두, 고속절단기, 전동공구세트",전동공구세트,,유선,,False,해머드릴,False
전동 그라인더,success,바이스그립플라이어,"바이스그립플라이어, 냉동라쳇렌치, 앵글그라인더, 다이아고날플라이어, 스냅링플라이어",앵글그라인더,,,,False,,
전동 드라이버,success,전동드라이버,"전동드라이버, 앤드컷팅니퍼, 냉동라쳇렌치, 플라이어렌치, 다이아고날플라이어",전동드라이버,,,,False,전동드라이버,True
전동 드라이버(전동 스크류드라이버),success,드라이버세트,"드라이버세트, 드라이버, 정밀드라이버세트, T핸드드라이버, 전동공구세트",드라이버,,전동,,False,,
전동 드라이버세트,success,드라이버세트,"드라이버세트, 드라이버, 양용드라이버, 끌세트, 전동드라이버",드라이버세트,,전동,,False,,
전동 드릴,success,전동드릴,"전동드릴, 해머드릴, 전선릴, 임팩트드릴, 만능렌치",전동드릴,,,,False,전동드릴,True
전동 드릴 세트,success,드릴비트세트,"드릴비트세트, 전동공구세트, 공구세트, 공구함세트, 목공용드릴비트",전동공구세트,,,,False,,
전동 드릴(충전식),success,전동공구세트,"전동공구세트, 드릴비트세트, 끌세트, 소켓렌치세트, 전동드릴",전동드릴,,배터리,,False,,
전동 드릴드라이버,success,전동드릴,"전동드릴, 양용드라이버, 편구스패너, 끌세트, 충전해머드릴",전동드릴,,,,False,,
전동 무선드릴,success,전동공구세트,"전동공구세트, 전동드릴, 전지가위, 임팩트드릴, 전동압착기",임팩트드릴,,충전식(무선),,False,충전드릴,False
전동 샌딩기,success,전동드라이버,"전동드라이버, 플라이어렌치, 쇠지렛대, 굽은노즈플라이어, 편구스패너",전동드라이버,,유선,,False,,
전동 스크루 드라이버,success,전동드라이버,"전동드라이버, 플라이어렌치, 다이아고날플라이어, 굽은노즈플라이어, 옵셋렌치",전동드라이버,,,,False,,
전동 스크류 드라이버,success,전동드라이버,"전동드라이버, 충전해머드릴, 앤드컷팅니퍼, 양용드라이버, 굽은노즈플라이어",전동드라이버,,,,False,,
전동 임팩트 드릴,success,임팩트드릴,"임팩트드릴, 드릴비트, 만능렌치, 그립망치, 납볼망치",임팩트드릴,,유선,,False,,
전동 커터기(그라인더),success,편구스패너,"편구스패너, 소켓렌치세트, 양용드라이버, 끌세트, 쇠지렛대",양용드라이버,,"전원 방식 목록 중 없음 (유선, 충전식(무선), 수동, 배터리, 에어, 유선/충전식, 충전식, 가스)",,False,,
전동 컷쇼,success,스크레퍼,"스크레퍼, 편구스패너, 타일컷터, 전선릴, 스패너세트",스크레퍼,,,,False,,
전동 톱,success,끌세트,"끌세트, 쇠톱, 스패너세트, 원형톱, 목공줄",원형톱,,유선,,False,,
