"구분자(PK)","공구 대분류 코드","공구 대분류","공구 중분류 코드","공구 중분류","공구 이름","공구 모델","과금기준","요금","요금(과금기준 + 요금)","수량","장소 PK","대여장소명","상세주소","위치(위도,경도)","위도","경도","웹사이트주소","전화번호","평일오픈시간","평일클로즈시간","토요일오픈시간","토요일클로즈시간","일요일오픈시간","일요일클로즈시간","공휴일오픈시간","공휴일클로즈시간","생성일시"
"15537","1","일반공구","9","커터/절단공구","절단기","","1일","0","1일 300원","0","13330","명일2동주민센터","서울특별시 강동구 명일동 223-7","37.5462933,127.1514571","37.5462933","127.1514571","","0234257505","0900","1800","","","","","","","20230502142740"
"15384","1","일반공구","9","커터/절단공구","절단기","","1회","0","무료","1","137","방학1동 우리동네 0.9.대여점","서울시 도봉구 방학로2길 27(방학동)","37.6641887,127.0384572","37.6641887","127.0384572","","02-2091-5604","0900","1800","","","","","","","20230420145015"
"15038","1","일반공구","9","커터/절단공구","절단기","","1회","0","무료","1","343","우리동네 공구도서관(신길5동)","서울특별시 영등포구 신길동 422","37.50164,126.90522","37.50164","126.90522","","02-2670-1304","0900","1800","","","","","","","20221101125426"
"10894","1","일반공구","9","커터/절단공구","절단기","","1일","0","무료","1","455","불광2동 공구도서관","서울특별시 은평구 연서로41길 18","37.6263831,126.9272663","37.6263831","126.9272663","","02-351-5063","0900","1800","","","","","","","20201125100455"
"8381","1","일반공구","9","커터/절단공구","절단기","","1회","0","무료","1","75","중곡1동 공구대여소","서울특별시 광진구 긴고랑로12길 49, 1층 중곡1동 주민센터","37.560675,127.080038","37.560675","127.080038","","024501026","0900","1800","","","","","","","20180202133000"
"2342","1","일반공구","9","커터/절단공구","절단기","","1회","0","무료","1","123","중계2,3동주민센터 공구대여소","서울특별시 노원구 중계동 511-1","37.6421829,127.0687126","37.6421829","127.0687126","","02-2116-2679","0900","1800","","","","","","","20180125110000"
"3308","1","일반공구","9","커터/절단공구","절단기","","1회","0","","1","130","쌍문1동 응답하라, 공구야","서울특별시 도봉구 쌍문동 378-45","37.6480275,127.0261145","37.6480275","127.0261145","","02-2091-5522","0900","1800","","","","","","","20180125110000"
"7794","1","일반공구","9","커터/절단공구","절단기","","1일","0","무료","1","175","공덕동 DIY 공구대여방","서울 마포구 만리재옛길 84","37.5501344,126.9578303","37.5501344","126.9578303","","02-3153-6517","0900","1800","","","","","","","20180125110000"
"150","1","일반공구","9","커터/절단공구","절단기","","1일","0","1일 300원","1","29","천호3동 공구도서관","서울특별시 강동구 천호동 447-17 16층 천호3동 주민센터","37.5361781,127.1332306","37.5361781","127.1332306","","02-3425-7758","0900","1800","","","","","","","20180123173333"
"824","1","일반공구","9","커터/절단공구","절단기","","1일","0","1일 500원","1","74","낙성대동 공구대여소","서울특별시 관악구 봉천동 1624-24","37.4763442,126.9584097","37.4763442","126.9584097","","02-879-4416","0900","1800","","","","","","","20180123173300"
"645","1","일반공구","9","커터/절단공구","절단기","","1일","0","1일 500원","1","65","중앙동주민센터 가정용공구 대여소","서울특별시 관악구 양녕로6다길 7","37.484152,126.9475392","37.484152","126.9475392","","02-879-4294","0900","1800","","","","","","","20180123173300"
"5142","1","일반공구","9","커터/절단공구","절단기","","1일","0","무료","1","298","송파인타운12단지 공동공구함","서울특별시 송파구 송파대로8길 42","37.47818,127.13196","37.47818","127.13196","","02-400-1894","0900","1800","","","","","","","20180123173300"
"1665","1","일반공구","9","커터/절단공구","절단기","","1일","0","무료","1","480","이화동 공구대여소","서울특별시 종로구 이화동 149-1","37.577008,127.004338","37.577008","127.004338","","02-2148-5308","0900","1800","","","","","","","20180123173300"
"10513","1","일반공구","9","커터/절단공구","절단기(대)","","1일","0","1일 300원","1","74","낙성대동 공구대여소","서울특별시 관악구 봉천동 1624-24","37.4763442,126.9584097","37.4763442","126.9584097","","02-879-4416","0900","1800","","","","","","","20201123133603"
"5284","1","일반공구","9","커터/절단공구","절단기(중) 1개","","1일","0","무료","1","302","한강극동","서울특별시 송파구 토성로 38-6","37.52878,127.11368","37.52878","127.11368","","02-472-7159","0900","1800","","","","","","","20180123173300"
"10213","1","일반공구","9","커터/절단공구","절단석","","1회","0","무료","20","13026","삼성2동 주민센터 공구대여소","서울특별시 강남구 삼성동 38-34","37.5112037,127.0459453","37.5112037","127.0459453","","02-3423-8208","0900","1800","","","","","","","20181127160458"
"10116","1","일반공구","9","커터/절단공구","절단석","","1회","0","무료","20","13025","삼성1동 주민센터 공구대여소","서울특별시 강남구 삼성동 161-2","37.5144372,127.0625398","37.5144372","127.0625398","","02-3423-7803","0900","1800","","","","","","","20181127150931"
"9505","1","일반공구","9","커터/절단공구","절단석","","1회","0","무료","20","13012","논현2동 주민센터","서울특별시 강남구 논현동 114-24","37.5173282,127.0372005","37.5173282","127.0372005","","02-3423-7508","0900","1800","","","","","","","20181122105021"
"14331","1","일반공구","9","커터/절단공구","절연공구세트","","1회","0","무료","1","272","오륜동 주민센터","서울특별시 송파구 양재대로1232","37.515425,127.1343","37.515425","127.1343","","02-2147-4240","0900","1800","","","","","","","20220624144340"
"2244","1","일반공구","9","커터/절단공구","절연볼트컷터","","1회","0","무료","2","468","진관동 공구도서관","서울특별시 은평구 진관2로 31(진관동주민센터)","37.6349324,126.9209775","37.6349324","126.9209775","","02-351-5477","0900","1800","","","","","","","20180123173300"
"14119","1","일반공구","9","커터/절단공구","접이톱","","1일","0","1일 10000원","2","243","서초1동반딧불센터","서울특별시 서초구 남부순환로339길 47-1 2층","37.48490,127.02172","37.48490","127.02172","","02-521-0364","1000","1800","","","","","","","20220622164644"
"11167","1","일반공구","9","커터/절단공구","접이톱","","1회","0","무료","1","13050","방배본동주민센터 공구대여소","서울특별시 서초구 방배동 774-9","37.4941344,126.9887595","37.4941344","126.9887595","","02-2155-7724","0900","1800","","","","","","","20201125154328"
"11141","1","일반공구","9","커터/절단공구","접이톱","","1회","0","무료","2","13048","반포본동주민센터 공구대여소","서울특별시 서초구 반포동 1313","37.5021441,126.9868224","37.5021441","126.9868224","","02-2155-7561","0900","1800","","","","","","","20201125152612"
"11133","1","일반공구","9","커터/절단공구","접이톱","","1일","0","1일 10000원","2","13047","서초4동주민센터 공구대여소","서울특별시 서초구 서초동 1302-6","37.5026463,127.0221476","37.5026463","127.0221476","","02-2155-7491","0900","1800","","","","","","","20201125152210"
"17171","1","일반공구","9","커터/절단공구","접톱","","1회","0","무료","1","139","창3동 공구대여점 나눔공방","덕릉로62길 89","37.6381278,127.0429556","37.6381278","127.0429556","","02-2091-5729","0900","1800","","","","","","","20250226192121"
"17170","1","일반공구","9","커터/절단공구","접톱","","1회","0","무료","1","139","창3동 공구대여점 나눔공방","덕릉로62길 89","37.6381278,127.0429556","37.6381278","127.0429556","","02-2091-5729","0900","1800","","","","","","","20250226192042"
"3398","1","일반공구","9","커터/절단공구","정","","1회","0","무료","1","137","방학1동 우리동네 0.9.대여점","서울시 도봉구 방학로2길 27(방학동)","37.6641887,127.0384572","37.6641887","127.0384572","","02-2091-5604","0900","1800","","","","","","","20180125110000"
"6361","1","일반공구","9","커터/절단공구","정","","1일","0","무료","1","245","행당1동 공구대여소","서울특별시 성동구 행당동 144-48","37.55977,127.03529","37.55977","127.03529","","02-2286-7299","0900","1800","","","","","","","20180123173300"
"586","1","일반공구","9","커터/절단공구","정","","1일","0","1일 300원","1","62","난향동 공구대여소","서울특별시 관악구 난곡로67","37.461481,126.9165963","37.461481","126.9165963","","02-879-4656","0900","1800","","","","","","","20180123173300"
"11197","1","일반공구","9","커터/절단공구","조경가위","","1일","0","1일 10000원","1","241","방배1동반딧불센터","서울특별시 서초구 방배로23길 31-6 지하1층","37.48546,126.99242","37.48546","126.99242","","02-521-8320","1000","1800","","","","","","","20201125160213"
"10199","1","일반공구","9","커터/절단공구","조경가위","","1회","0","무료","1","13026","삼성2동 주민센터 공구대여소","서울특별시 강남구 삼성동 38-34","37.5112037,127.0459453","37.5112037","127.0459453","","02-3423-8208","0900","1800","","","","","","","20181127160016"
"10102","1","일반공구","9","커터/절단공구","조경가위","","1회","0","무료","1","13025","삼성1동 주민센터 공구대여소","서울특별시 강남구 삼성동 161-2","37.5144372,127.0625398","37.5144372","127.0625398","","02-3423-7803","0900","1800","","","","","","","20181127150442"
"9533","1","일반공구","9","커터/절단공구","조경가위","","1회","0","무료","2","13013","일원1동 주민센터","서울특별시 강남구 일원동 712-3","37.4918388,127.0879628","37.4918388","127.0879628","","02-3423-8370","0900","1800","","","","","","","20181122105621"
"9501","1","일반공구","9","커터/절단공구","조경가위","","1회","0","무료","1","13010","청담동주민센터","서울특별시 강남구 청담동 124-1","37.5250639,127.049282","37.5250639","127.049282","","02-3423-7712","0900","1800","","","","","","","20181122104934"
"9345","1","일반공구","9","커터/절단공구","조경가위","","1회","0","무료","1","13008","도곡2동 주민센터","서울특별시 강남구 도곡동 459","37.4837343,127.0464311","37.4837343","127.0464311","","02-3423-7554","0900","1800","","","","","","","20181120165306"
"9323","1","일반공구","9","커터/절단공구","조경가위","","1회","0","무료","0","13007","개포4동 주민센터","서울특별시 강남구 개포동 1211-4","37.4788568,127.0516419","37.4788568","127.0516419","","02-3423-7854","0900","1800","","","","","","","20181120164105"
"9261","1","일반공구","9","커터/절단공구","조경가위","","1회","0","무료","1","13009","수서동 주민센터","서울특별시 강남구 수서동 723","37.4867306,127.1053898","37.4867306","127.1053898","","02-3423-8581","0900","1800","","","","","","","20181120161309"
"9208","1","일반공구","9","커터/절단공구","조경가위","","1회","0","무료","1","13006","역삼1동 주민센터 공구대여소","서울특별시 강남구 역삼동 829-20","37.4954737,127.0333704","37.4954737","127.0333704","","02-3423-8624","0900","1800","","","","","","","20181119164247"
"9161","1","일반공구","9","커터/절단공구","조경가위","","1회","0","무료","1","13005","일원본동 주민센터","서울특별시 강남구 일원동 735-3","37.483362,127.0864614","37.483362","127.0864614","","02-3423-8253","0900","1800","","","","","","","20181119112142"
"15392","1","일반공구","9","커터/절단공구","줄톱","","1회","0","무료","2","468","진관동 공구도서관","서울특별시 은평구 진관2로 31(진관동주민센터)","37.6349324,126.9209775","37.6349324","126.9209775","","02-351-5477","0900","1800","","","","","","","20230425140756"
